mode,sg_bb,dino_bb,clip_bb,sg_m,sg_map,sg_time,dino_m,dino_map,dino_time,clip_map,clip_time,top_k,precision,recall,f3,total_time
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,100,0.1410782959488939,5.841010332107544,1000,0.27028515132062947,182.18371677398682,0.2821540321806316,8.10856008529663,150,0.29567767693006425,0.2585231089283562,0.24692710051042388,196.133287191391
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,100,0.1410782959488939,5.841010332107544,1000,0.27028515132062947,182.18371677398682,0.2821540321806316,8.10856008529663,150,0.07499729765378603,0.5341504946039658,0.29539799408982054,196.133287191391
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,10,0.0981030676233719,0.5311265926692779,0.33618298005499225,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,10,0.24728084415584414,0.07337317754501674,0.07769330802418832,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,10,0.42524866007008866,0.2566970547490028,0.25828440541474584,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,20,0.05586323250043433,0.6032615816378469,0.27670536986548533,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,20,0.3029385049474335,0.11132023216152323,0.11634117895168523,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,20,0.33063954218580843,0.3247346294949427,0.30899296923526226,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,30,0.03946208488170789,0.6397110662711789,0.2315745913906024,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,30,0.32300234487734486,0.13314618533893743,0.13791986759988356,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,30,0.25736954338635887,0.36635399113555145,0.3284153852814504,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,40,0.030718311018509328,0.665719661858174,0.2000412382914139,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,40,0.32833313421787447,0.14980573655611854,0.1537428790239197,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,40,0.20858112144976576,0.3960940104215028,0.33472778784807844,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,50,0.02528921711058039,0.6836679637684699,0.17638552861883217,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,50,0.3272760653848316,0.1646954531706728,0.16768514143064228,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,50,0.17109990803926847,0.4227440704110633,0.33556786607977945,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,60,0.021537900769505586,0.6993876926035301,0.15791793731785,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,60,0.3237044970896301,0.1776771988330191,0.1790829838214943,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,60,0.1472211813388093,0.44231202500336864,0.332760296297139,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,70,0.018869926003276756,0.7117699294169882,0.14349808416773513,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,70,0.3228271781270253,0.19141980543276857,0.19131303629327437,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,70,0.1271695783667686,0.4603631323264632,0.3286968717017814,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,80,0.01679876528397697,0.7206874560191739,0.13138770507648628,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,80,0.31785562696682823,0.20374547950404998,0.20195638589752962,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,80,0.11149496666618912,0.47682110153342955,0.32286364735384504,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,90,0.015154818467748495,0.7307563613361217,0.12139444699383144,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,90,0.3109437617757423,0.2154694704619504,0.21164722358209662,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,90,0.09988074498523551,0.48935275198763545,0.3154016210614377,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,100,0.013875355279428733,0.7427059242191261,0.11328598067893471,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,100,0.2999875901966,0.22712821798299737,0.22097072233759713,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,100,0.08980882371743128,0.5002954731373371,0.3074153707623737,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,110,0.013126631619459992,0.7469156370828687,0.10830831764963698,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,110,0.29048241750566994,0.23117469234197177,0.22338927266394024,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,110,0.08330825148473861,0.5067274588103943,0.30031397697692336,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,120,0.012451268850897182,0.7514753225272944,0.10373913520004854,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,120,0.28000943613795876,0.23575238602274984,0.22631620969929275,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,120,0.07783209176283644,0.5130629027675915,0.29384265202382476,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,130,0.011866559873767998,0.7556862045385012,0.09969805234578508,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,130,0.2763637998325549,0.24210129955510493,0.23084839884030947,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,130,0.07304352719191516,0.5202647625059772,0.28816360103901884,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,140,0.011307180038247766,0.7593926509600449,0.09576621326445224,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,140,0.2682041177037169,0.2446387918247401,0.23202057397815987,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,140,0.06906920883342464,0.5267112718948568,0.2827232130289094,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,150,0.010807741147152094,0.762371171913881,0.09220185274563748,394.76702189445496
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,150,0.2615729668822,0.24838544199996168,0.23399494506469756,394.76702189445496
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.13366946789995784,6.1021857261657715,150,0.065390040001068,0.5317150726575861,0.27693215659073556,394.76702189445496
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.2821540321806316,8.10856008529663,10,0.1153567245913266,0.6080019984789847,0.38858414623333126,396.7733962535858
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.2821540321806316,8.10856008529663,10,0.2924107142857143,0.09604767261852824,0.10137921551251072,396.7733962535858
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.2821540321806316,8.10856008529663,10,0.5072752396413112,0.32384340192423655,0.3258583458918488,396.7733962535858
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.2821540321806316,8.10856008529663,20,0.06452641718521213,0.6874010487061958,0.3177401502789195,396.7733962535858
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.2821540321806316,8.10856008529663,20,0.36552450525664815,0.14225217887006464,0.14845608591946646,396.7733962535858
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.2821540321806316,8.10856008529663,20,0.39630904133745043,0.4008945558118352,0.3830178616893773,396.7733962535858
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.2821540321806316,8.10856008529663,30,0.04540736744124966,0.7276911540734116,0.26569549984527807,396.7733962535858
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.2821540321806316,8.10856008529663,30,0.3885899814471243,0.16735577442462468,0.17343052840200204,396.7733962535858
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.2821540321806316,8.10856008529663,30,0.30660625025598287,0.44453851815148604,0.40074399227264573,396.7733962535858
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.2821540321806316,8.10856008529663,40,0.034956284217335806,0.7524205228022551,0.22762656188932529,396.7733962535858
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,100,0.1410782959488939,5.841010332107544,1000,0.3659468927432263,382.82382583618164,0.2821540321806316,8.10856008529663,40,0.40259804679447536,0.18641368035347217,0.1918167999864513,396.7733962535858
