mode,global_family,global_bb,global_m,global_map,local_family,local_bb,local_m,local_map,sem_family,sem_bb,sem_map,top_k,precision,recall,f3,total_time
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,50,0.02006268545905676,0.5465165209572915,0.14030488343975786,986.8300218582153
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,50,0.2287031961544949,0.10960854886561532,0.11097059799344673,986.8300218582153
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,50,0.11265068070458392,0.2659224425625304,0.2123845007696311,986.8300218582153
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,60,0.017429793219472235,0.5701861661569693,0.12802314816793536,986.8300218582153
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,60,0.2245147758987045,0.11854292707759094,0.11874624972167958,986.8300218582153
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,60,0.09672755316229947,0.28410822278158987,0.21348555173277398,986.8300218582153
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,70,0.015470868967744788,0.5882311613589067,0.11784663925481477,986.8300218582153
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,70,0.224717334883731,0.12803057968260412,0.12736323113138356,986.8300218582153
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,70,0.08552685247281007,0.3033130844783347,0.21609772618594772,986.8300218582153
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,80,0.01399363666896184,0.6067109985947122,0.10968852292872686,986.8300218582153
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,80,0.22048886385593022,0.13426186868580872,0.13258048554060012,986.8300218582153
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,80,0.07590565893763108,0.3182756711500027,0.21544794128847503,986.8300218582153
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,90,0.012808909202126219,0.623949495233037,0.10278185588940009,986.8300218582153
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,90,0.21347351926538513,0.14155121600452003,0.13850821335588423,986.8300218582153
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,90,0.06923194771089694,0.32921875189469724,0.21283055623704095,986.8300218582153
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,100,0.0118563702954086,0.6394967760096197,0.09692521620288058,986.8300218582153
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,100,0.20606740593176853,0.15123902535691114,0.14644939453661332,986.8300218582153
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,100,0.06378465188945712,0.3414115215645487,0.21100380959711007,986.8300218582153
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,10,0.07365931880995574,0.4196762222980949,0.26068067523598365,1062.7622573375702
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,10,0.1708603896103896,0.04601761026512745,0.04894533845406397,1062.7622573375702
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,10,0.29323367604617606,0.15389819376044547,0.15651434394953143,1062.7622573375702
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,20,0.04497773759446681,0.5012802578782096,0.22694279648291757,1062.7622573375702
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,20,0.20960497835497838,0.06846150080608636,0.07181270077024436,1062.7622573375702
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,20,0.21999917470696692,0.20274920494792534,0.19396469988761372,1062.7622573375702
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,30,0.03350237991107075,0.5528944589331812,0.1988650806246537,1062.7622573375702
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,30,0.23911661255411257,0.08839187176777895,0.09178650973074103,1062.7622573375702
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,30,0.1802241536999136,0.23555371879892031,0.2123204210340714,1062.7622573375702
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,40,0.026841216035994184,0.5877401813660408,0.17576716671730236,1062.7622573375702
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,40,0.24600146876932588,0.09988180003936306,0.10290691017884632,1062.7622573375702
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,40,0.14886456025462028,0.264047931566672,0.2247966170975788,1062.7622573375702
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,50,0.022481578648710608,0.6116743452519808,0.15725036396692663,1062.7622573375702
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,50,0.24967416512059368,0.11179271626535761,0.11417859314549007,1062.7622573375702
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,50,0.1239068274604829,0.2866805297161246,0.2301376076207623,1062.7622573375702
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,60,0.019481628318970535,0.6334167508919226,0.14302577307161538,1062.7622573375702
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,60,0.24436407748096056,0.12163098180573352,0.12277916179878952,1062.7622573375702
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,60,0.10483373383911729,0.30635120445985137,0.23105798451724166,1062.7622573375702
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,70,0.01718503774178348,0.6516718580841957,0.1309465305788249,1062.7622573375702
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,70,0.24468996818974428,0.13309012296908593,0.133180361255822,1062.7622573375702
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,70,0.09333916042107829,0.3216148189117775,0.23145145049442672,1062.7622573375702
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,80,0.015402431407783433,0.6670370589165948,0.12082937597202457,1062.7622573375702
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,80,0.23861315827630764,0.13957133115483955,0.1388051358046235,1062.7622573375702
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,80,0.08371988866310762,0.33783429263578707,0.23144976811759088,1062.7622573375702
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,90,0.014061043907736385,0.681681689151609,0.11282103361113957,1062.7622573375702
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,90,0.22868809919337518,0.1481925004055447,0.1458473332911849,1062.7622573375702
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,90,0.07596276731519216,0.35272893678821393,0.23051992537454996,1062.7622573375702
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,100,0.01287611945746622,0.6917279425014337,0.10527067371745313,1062.7622573375702
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,100,0.2283098452904182,0.16123508698351136,0.15707293355313845,1062.7622573375702
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-base-patch16,0.19537073507318317,100,0.06998022230045929,0.3688990644467153,0.22966154422559704,1062.7622573375702
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,10,0.0881294223413715,0.48930855095269715,0.30916392037088514,1600.9086985588074
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,10,0.18959686147186144,0.051352782848676656,0.054631350799963514,1600.9086985588074
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,10,0.32689522778808494,0.17152305792787553,0.1746193778473251,1600.9086985588074
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,20,0.05291025295724274,0.5810822053445239,0.2658356922917991,1600.9086985588074
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,20,0.24047619047619045,0.07991653657118707,0.08379286910897937,1600.9086985588074
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,20,0.2591167648188752,0.2241958216455686,0.21590324880564712,1600.9086985588074
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,30,0.038396145110040046,0.630329985087911,0.2278435393461306,1600.9086985588074
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,30,0.25926677489177485,0.09826347112801467,0.10183561244458786,1600.9086985588074
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,30,0.21071156225257634,0.2621832497435295,0.2393744313020589,1600.9086985588074
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,40,0.030267387441182046,0.6640189758887238,0.19868309507859572,1600.9086985588074
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,40,0.27106331168831166,0.11090526205714325,0.11405364326807202,1600.9086985588074
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,40,0.17108091774086212,0.2895668254189788,0.2508305130017296,1600.9086985588074
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,50,0.025093285933305235,0.6846723026464241,0.17602264726551273,1600.9086985588074
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,50,0.27593537414965985,0.12319340297042743,0.12592253584173102,1600.9086985588074
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,50,0.14152074025838113,0.3112284377223023,0.25481205638986637,1600.9086985588074
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,60,0.021510954701978575,0.7054720347823384,0.15845727206477872,1600.9086985588074
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,60,0.2783122856580649,0.13243836300678355,0.13459868423827326,1600.9086985588074
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,60,0.12183563693524938,0.33319766618503727,0.25758100377716636,1600.9086985588074
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,70,0.018854535265568587,0.7188543798002354,0.14401994453401845,1600.9086985588074
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,70,0.27243738404452694,0.14336823771148638,0.14421062690100353,1600.9086985588074
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,70,0.10785480871851133,0.34868585910471417,0.25631053840135176,1600.9086985588074
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,80,0.016861562321705124,0.7322026947301489,0.13248558037318364,1600.9086985588074
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,80,0.2617675294427422,0.1492626288701537,0.1491779891254181,1600.9086985588074
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,80,0.09618997777998994,0.36788310451591105,0.25767758322788475,1600.9086985588074
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,90,0.01524386367349157,0.7423309833045318,0.12254443108664576,1600.9086985588074
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,90,0.253289275509243,0.1562301442350621,0.15492168590293806,1600.9086985588074
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,90,0.08716475740889555,0.38317411761536574,0.2559960109914293,1600.9086985588074
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,100,0.013926818873806568,0.7525628532563692,0.1141055920678443,1600.9086985588074
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,100,0.2525715903438987,0.1661641345190333,0.16340900444844766,1600.9086985588074
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14,0.2821540321806316,100,0.08000897768689713,0.39530502455803257,0.2526689056338544,1600.9086985588074
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14-336,0.34646076711531815,10,0.09688095004059778,0.5440702136438386,0.3414973259714618,2260.762195587158
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14-336,0.34646076711531815,10,0.20129870129870128,0.055150020513609135,0.05871329538673724,2260.762195587158
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14-336,0.34646076711531815,10,0.351204648526077,0.1849982258876214,0.1883127098878645,2260.762195587158
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14-336,0.34646076711531815,20,0.057492024219734435,0.6355216795342846,0.2900189168605282,2260.762195587158
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14-336,0.34646076711531815,20,0.24326298701298701,0.08149036633089345,0.08553500466633324,2260.762195587158
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14-336,0.34646076711531815,20,0.2815120350428792,0.23969231638671573,0.23139430288765292,2260.762195587158
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14-336,0.34646076711531815,30,0.04149830434502098,0.6857817705912626,0.24697502658118964,2260.762195587158
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14-336,0.34646076711531815,30,0.2661023500309214,0.10322251821368515,0.1068169864576431,2260.762195587158
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14-336,0.34646076711531815,30,0.2262742983286488,0.2753605764593398,0.25194065184717374,2260.762195587158
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14-336,0.34646076711531815,40,0.03260629097109323,0.7161508465963202,0.21431579814678403,2260.762195587158
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14-336,0.34646076711531815,40,0.28175054112554115,0.11509953910044626,0.11845604664127453,2260.762195587158
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14-336,0.34646076711531815,40,0.18228669962751984,0.303463603138331,0.2631115276940241,2260.762195587158
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_small_patch14_dinov2.lvd142m_224,0,0.0774959542836505,CLIP,openai/clip-vit-large-patch14-336,0.34646076711531815,50,0.026869048928292474,0.7362295314131162,0.18881763280018235,2260.762195587158
