mode,sg_bb,depth,sg_m,dino_bb,dino_m,clip_bb,precision,recall,f3,top_k,sg_map
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03226461038961039,0.009427355653005004,0.009885216854799816,100,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.10950697204426749,0.33515185867470526,0.24555329134032414,100,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.010175547142112808,0.6401458773009098,0.08534868305469609,110,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.033279220779220776,0.009746233204025413,0.010226198409163533,110,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.09944394287953975,0.34589768977362084,0.24438823768179885,110,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.009431951000474585,0.6467956894296178,0.08013878717315184,120,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.033116883116883114,0.009847694242986453,0.010320785762380415,120,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.09154622406896533,0.3547107449543708,0.2422041690251587,120,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.008846569752979606,0.6553861452400412,0.07598846346270446,130,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.034375,0.010456460476752685,0.01095900974149415,130,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.08437475487554631,0.3635727591126512,0.23997315709702216,130,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.008310162220653308,0.6634921648517428,0.07208150845300805,140,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.035213744588744586,0.011471070866363073,0.011966794485875648,140,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.07836382520737817,0.3685386400931426,0.23575012956752067,140,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.007850095806050976,0.6704369313947236,0.06867241107021714,150,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.038216991341991344,0.01251950160229381,0.013083350772257845,150,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.07329252890049985,0.37342745167838276,0.2312450470971599,150,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.09109814129900068,0.5205436212019243,0.3254046368275226,10,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.008116883116883116,0.0022534013605442177,0.0023649605915171392,10,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.4349219233147805,0.20150747792494833,0.20747152644465353,10,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.0525731167802524,0.6039114559126257,0.2699680006667251,20,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.013798701298701298,0.0037369286557598245,0.003948000666634895,20,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.4033350375274077,0.26601848205111667,0.2642789184034032,20,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03754139999984342,0.6454090005757549,0.22737532014680875,30,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.0174512987012987,0.004327657371488541,0.0045918985093160655,30,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.3439426039589445,0.29965129077165936,0.2879869752890509,30,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.029278737500283012,0.6726103119384012,0.1955690397607845,40,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.023268398268398268,0.005771625110099135,0.006142054506210628,40,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.2972883153195754,0.3261133019906416,0.3034611679601884,40,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.024007662163569584,0.6904446004403032,0.17121285878253892,50,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.024080086580086577,0.005933962772436798,0.006318508487012435,50,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.25642984434197275,0.34561256208088237,0.3109631833171722,50,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.02048279689644926,0.7073125433156946,0.15308903679063096,60,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.027326839826839824,0.006664482252956279,0.007108884824396112,60,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.22558115778073212,0.3600164331334356,0.31340562105088643,60,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.01788301505407214,0.7191301336438369,0.13839488408519535,70,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.028206168831168832,0.00692828095425498,0.007389291869677299,70,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.19998256546085355,0.3738024726869981,0.3143290449731677,70,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.015945752710340558,0.7324866977941844,0.12680473949356283,80,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.032670454545454544,0.007851971711549633,0.00839495247211446,80,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.17838115835377064,0.38517116272499674,0.3132796194611378,80,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.014368855710139586,0.742509847894445,0.11683433375761697,90,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.037540584415584416,0.010238721866156932,0.010836749676751847,90,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.16010282131532655,0.39383745809989607,0.3102485367587894,90,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.013049761375392929,0.7485402059743159,0.10804880775282077,100,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03821699134199134,0.01044486492944285,0.011049601121995113,100,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.1457819766710015,0.4015583920180702,0.3064846892842696,100,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.01202615921436842,0.7574395473913235,0.10106327035821039,110,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.038216991341991344,0.010560820402541183,0.011168703214781417,110,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.13460034520963626,0.41138702388403975,0.30478152963197797,110,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.011126866605740235,0.7624977759168935,0.09467517131152722,120,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03940746753246753,0.011068125597346377,0.011661871757334786,120,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.1242480128222768,0.4187533467906129,0.30112719605943156,120,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.010382705001747181,0.7704542044090363,0.08933163566853065,130,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.04032738095238095,0.01140632906054984,0.012018462777249758,130,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.11473417313352678,0.4251573684543747,0.29694598189273336,130,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.009732307097280735,0.7769422352274242,0.08453744672683774,140,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.04197781385281386,0.012745614774835554,0.013380810779204307,140,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.10672507654297148,0.43116494538321787,0.2920579608838283,140,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.00915119427335141,0.7818755721985764,0.08015487934493647,150,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.045089285714285714,0.01388423310095388,0.014558815148183038,150,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.09892936964884479,0.43533007734509355,0.2866660604602054,150,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.08474983891986633,0.4971662803577672,0.3071174808245135,10,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.008116883116883116,0.001718424973295103,0.0018422702661952351,10,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.37637697124304265,0.16829581257699094,0.17314377290220032,10,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.04880091474607242,0.5657567626807026,0.25165271275734996,20,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.012987012987012988,0.0030208157643222574,0.0032384458948823518,20,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.32676820383800903,0.22743102088260606,0.22359884123191054,20,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03462126889839793,0.5999959429629025,0.21000983048067673,30,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.016233766233766232,0.004231584162590656,0.004485358060090039,30,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.27136053374211017,0.26467833716449074,0.24894715788133748,30,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.027139195562033917,0.6265429116126213,0.18139053036345942,40,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.01975108225108225,0.005106198815614401,0.0054315029941204495,40,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.22618270437238813,0.29148163768580115,0.2621286554903909,40,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.022408780108060463,0.6450880328291521,0.15963716582979873,50,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.022186147186147184,0.0055004474241487225,0.0058616095723248544,50,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.1883460424463436,0.3125764146647216,0.2690768200856919,50,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.019079438422173668,0.6590234503157059,0.14241860284799804,60,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.02489177489177489,0.0062309669046682024,0.006611299778796837,60,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.16784623110523306,0.3296529550975932,0.273340388342725,60,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.01672094587206924,0.6714597996832765,0.1291825315514918,70,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.02489177489177489,0.006332427943629241,0.0067165998840969425,70,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.15168527760467945,0.3469151349880914,0.27738752954903767,70,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.014891261229529182,0.6808999311607458,0.11816554581497864,80,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.028409090909090908,0.007140163227825565,0.007590755269126115,80,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.1355057545392685,0.36113077131149135,0.2774916450264833,80,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.013441020829054174,0.69066091027691,0.10906513900097933,90,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.032399891774891776,0.00941095790933453,0.009887038175630965,90,0.0013381696393195582
majority,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.1224892400397388,0.37264010724548347,0.27635303814050405,90,0.0013381696393195582
union,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.01229786268170661,0.7012215842710257,0.10160409952550659,100,0.0013381696393195582
intersection,.\weights\CVPR2022_CVNet_R101.pyth,101,450,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03269751082251082,0.009501145499522122,0.009971201225556888,100,0.0013381696393195582
